cohort_month,month_number,users,retention_rate
2020-12,0,186,1328.57
2020-12,0,67,478.57
2020-12,0,22,157.14
2020-12,0,8,57.14
2020-12,0,45,321.43
2020-12,0,3,21.43
2020-12,0,27,192.86
2020-12,0,29,207.14
2020-12,0,56,400.0
2020-12,0,10,71.43
2020-12,0,8,57.14
2020-12,0,49,350.0
2020-12,0,11,78.57
2020-12,0,4,28.57
2020-12,0,5,35.71
2020-12,0,6,42.86
2020-12,0,4,28.57
2020-12,0,2,14.29
2020-12,0,1,7.14
2020-12,0,3,21.43
2020-12,0,6,100.0
2020-12,0,12,200.0
2020-12,0,23,383.33
2020-12,0,22,366.67
2020-12,0,6,100.0
2020-12,0,12,200.0
2020-12,0,9,150.0
2020-12,0,139,2316.67
2020-12,0,3366,56100.0
2020-12,0,75,1250.0
2020-12,0,20,333.33
2020-12,0,11,183.33
2020-12,0,52,866.67
2020-12,0,38,633.33
2020-12,0,37,616.67
2020-12,0,101,1683.33
2020-12,0,10,166.67
2020-12,0,13,216.67
2020-12,0,52,866.67
2020-12,0,7,116.67
2020-12,0,14,233.33
2020-12,0,7,116.67
2020-12,0,4,66.67
2020-12,0,4,66.67
2020-12,0,8,133.33
2020-12,0,1,16.67
2020-12,0,1,16.67
2020-12,0,3,50.0
2020-12,0,17,100.0
2020-12,0,12,70.59
2020-12,0,7,41.18
2020-12,0,16,94.12
2020-12,0,1,5.88
2020-12,0,2575,15147.06
2020-12,0,52,305.88
2020-12,0,11,64.71
2020-12,0,5,29.41
2020-12,0,136,800.0
2020-12,0,6,35.29
2020-12,0,18,105.88
2020-12,0,22,129.41
2020-12,0,59,347.06
2020-12,0,9,52.94
2020-12,0,28,164.71
2020-12,0,8,47.06
2020-12,0,2,11.76
2020-12,0,2,11.76
2020-12,0,1,5.88
2020-12,0,5,29.41
2020-12,0,5,29.41
2020-12,0,2,11.76
2020-12,0,3,17.65
2020-12,0,7,41.18
2020-12,0,3,17.65
2020-12,0,2,11.76
2020-12,0,4,100.0
2020-12,0,8,200.0
2020-12,0,40,1000.0
2020-12,0,6,150.0
2020-12,0,2461,61525.0
2020-12,0,10,250.0
2020-12,0,12,300.0
2020-12,0,18,450.0
2020-12,0,134,3350.0
2020-12,0,24,600.0
2020-12,0,10,250.0
2020-12,0,11,275.0
2020-12,0,4,100.0
2020-12,0,6,150.0
2020-12,0,17,425.0
2020-12,0,4,100.0
2020-12,0,7,175.0
2020-12,0,3,75.0
2020-12,0,3,75.0
2020-12,0,2,50.0
2020-12,0,6,150.0
2020-12,0,2,50.0
2020-12,0,3,75.0
2020-12,0,3,75.0
2020-12,0,1,25.0
2020-12,0,15,100.0
2020-12,0,6,40.0
2020-12,0,29,193.33
2020-12,0,11,73.33
2020-12,0,1,6.67
2020-12,0,257,1713.33
2020-12,0,15,100.0
2020-12,0,5,33.33
2020-12,0,39,260.0
2020-12,0,55,366.67
2020-12,0,3855,25700.0
2020-12,0,19,126.67
2020-12,0,84,560.0
2020-12,0,11,73.33
2020-12,0,21,140.0
2020-12,0,5,33.33
2020-12,0,3,20.0
2020-12,0,2,13.33
2020-12,0,6,40.0
2020-12,0,2,13.33
2020-12,0,7,46.67
2020-12,0,1,6.67
2020-12,0,3,20.0
2020-12,0,28,100.0
2020-12,0,28,100.0
2020-12,0,42,150.0
2020-12,0,38,135.71
2020-12,0,3,10.71
2020-12,0,12,42.86
2020-12,0,8,28.57
2020-12,0,18,64.29
2020-12,0,5659,20210.71
2020-12,0,23,82.14
2020-12,0,6,21.43
2020-12,0,11,39.29
2020-12,0,63,225.0
2020-12,0,114,407.14
2020-12,0,19,67.86
2020-12,0,12,42.86
2020-12,0,234,835.71
2020-12,0,4,14.29
2020-12,0,7,25.0
2020-12,0,2,7.14
2020-12,0,2,7.14
2020-12,0,4,14.29
2020-12,0,4,14.29
2020-12,0,5,17.86
2020-12,0,37,100.0
2020-12,0,41,110.81
2020-12,0,5,13.51
2020-12,0,42,113.51
2020-12,0,9,24.32
2020-12,0,3,8.11
2020-12,0,19,51.35
2020-12,0,17,45.95
2020-12,0,23,62.16
2020-12,0,5,13.51
2020-12,0,92,248.65
2020-12,0,224,605.41
2020-12,0,26,70.27
2020-12,0,21,56.76
2020-12,0,4559,12321.62
2020-12,0,9,24.32
2020-12,0,36,97.3
2020-12,0,8,21.62
2020-12,0,7,18.92
2020-12,0,8,21.62
2020-12,0,6,16.22
2020-12,0,2,5.41
2020-12,0,5,100.0
2020-12,0,54,1080.0
2020-12,0,43,860.0
2020-12,0,44,880.0
2020-12,0,52,1040.0
2020-12,0,21,420.0
2020-12,0,10,200.0
2020-12,0,9,180.0
2020-12,0,34,680.0
2020-12,0,11,220.0
2020-12,0,213,4260.0
2020-12,0,4279,85580.0
2020-12,0,31,620.0
2020-12,0,15,300.0
2020-12,0,10,200.0
2020-12,0,10,200.0
2020-12,0,10,200.0
2020-12,0,5,100.0
2020-12,0,4,80.0
2020-12,0,3,60.0
2020-12,0,9,180.0
2020-12,0,4,80.0
2020-12,0,9,100.0
2020-12,0,143,1588.89
2020-12,0,41,455.56
2020-12,0,48,533.33
2020-12,0,77,855.56
2020-12,0,2,22.22
2020-12,0,4,44.44
2020-12,0,17,188.89
2020-12,0,27,300.0
2020-12,0,5,55.56
2020-12,0,4045,44944.44
2020-12,0,54,600.0
2020-12,0,30,333.33
2020-12,0,13,144.44
2020-12,0,13,144.44
2020-12,0,8,88.89
2020-12,0,7,77.78
2020-12,0,4,44.44
2020-12,0,8,88.89
2020-12,0,5,55.56
2020-12,0,1,11.11
2020-12,0,6,100.0
2020-12,0,3211,53516.67
2020-12,0,28,466.67
2020-12,0,40,666.67
2020-12,0,19,316.67
2020-12,0,52,866.67
2020-12,0,5,83.33
2020-12,0,3,50.0
2020-12,0,7,116.67
2020-12,0,23,383.33
2020-12,0,12,200.0
2020-12,0,100,1666.67
2020-12,0,12,200.0
2020-12,0,5,83.33
2020-12,0,8,133.33
2020-12,0,3,50.0
2020-12,0,3,50.0
2020-12,0,8,133.33
2020-12,0,7,116.67
2020-12,0,5,83.33
2020-12,0,2,100.0
2020-12,0,25,1250.0
2020-12,0,38,1900.0
2020-12,0,10,500.0
2020-12,0,89,4450.0
2020-12,0,3,150.0
2020-12,0,20,1000.0
2020-12,0,4,200.0
2020-12,0,6,300.0
2020-12,0,7,350.0
2020-12,0,2937,146850.0
2020-12,0,16,800.0
2020-12,0,3,150.0
2020-12,0,8,400.0
2020-12,0,3,150.0
2020-12,0,4,200.0
2020-12,0,3,150.0
2020-12,0,4,200.0
2020-12,0,3,150.0
2020-12,0,6,100.0
2020-12,0,76,1266.67
2020-12,0,200,3333.33
2020-12,0,14,233.33
2020-12,0,3791,63183.33
2020-12,0,3,50.0
2020-12,0,24,400.0
2020-12,0,6,100.0
2020-12,0,23,383.33
2020-12,0,35,583.33
2020-12,0,8,133.33
2020-12,0,22,366.67
2020-12,0,6,100.0
2020-12,0,15,250.0
2020-12,0,9,150.0
2020-12,0,5,83.33
2020-12,0,3,50.0
2020-12,0,4,66.67
2020-12,0,5,100.0
2020-12,0,210,4200.0
2020-12,0,4113,82260.0
2020-12,0,24,480.0
2020-12,0,7,140.0
2020-12,0,22,440.0
2020-12,0,28,560.0
2020-12,0,76,1520.0
2020-12,0,11,220.0
2020-12,0,12,240.0
2020-12,0,42,840.0
2020-12,0,10,200.0
2020-12,0,12,240.0
2020-12,0,8,160.0
2020-12,0,13,260.0
2020-12,0,11,220.0
2020-12,0,5,100.0
2020-12,0,3946,100.0
2020-12,0,18,0.46
2020-12,0,32,0.81
2020-12,0,11,0.28
2020-12,0,40,1.01
2020-12,0,4,0.1
2020-12,0,158,4.0
2020-12,0,8,0.2
2020-12,0,13,0.33
2020-12,0,48,1.22
2020-12,0,7,0.18
2020-12,0,5,0.13
2020-12,0,9,0.23
2020-12,0,5,0.13
2020-12,0,20,0.51
2020-12,0,1,0.03
2020-12,0,13,100.0
2020-12,0,42,323.08
2020-12,0,28,215.38
2020-12,0,42,323.08
2020-12,0,3922,30169.23
2020-12,0,27,207.69
2020-12,0,155,1192.31
2020-12,0,8,61.54
2020-12,0,19,146.15
2020-12,0,4,30.77
2020-12,0,7,53.85
2020-12,0,10,76.92
2020-12,0,11,84.62
2020-12,0,5,38.46
2020-12,0,4,30.77
2020-12,0,11,100.0
2020-12,0,125,1136.36
2020-12,0,9,81.82
2020-12,0,43,390.91
2020-12,0,8,72.73
2020-12,0,46,418.18
2020-12,0,12,109.09
2020-12,0,13,118.18
2020-12,0,41,372.73
2020-12,0,3629,32990.91
2020-12,0,13,118.18
2020-12,0,24,218.18
2020-12,0,7,63.64
2020-12,0,6,54.55
2020-12,0,15,100.0
2020-12,0,2815,18766.67
2020-12,0,9,60.0
2020-12,0,27,180.0
2020-12,0,37,246.67
2020-12,0,8,53.33
2020-12,0,5,33.33
2020-12,0,93,620.0
2020-12,0,9,60.0
2020-12,0,25,166.67
2020-12,0,7,46.67
2020-12,0,6,40.0
2020-12,0,3,20.0
2020-12,0,6,100.0
2020-12,0,30,500.0
2020-12,0,4,66.67
2020-12,0,99,1650.0
2020-12,0,9,150.0
2020-12,0,2623,43716.67
2020-12,0,6,100.0
2020-12,0,15,250.0
2020-12,0,4,66.67
2020-12,0,3,50.0
2020-12,0,8,133.33
2020-12,0,6,100.0
2020-12,0,15,100.0
2020-12,0,111,740.0
2020-12,0,4,26.67
2020-12,0,3025,20166.67
2020-12,0,9,60.0
2020-12,0,14,93.33
2020-12,0,19,126.67
2020-12,0,11,73.33
2020-12,0,45,300.0
2020-12,0,20,133.33
2020-12,0,4,26.67
2020-12,0,23,100.0
2020-12,0,12,52.17
2020-12,0,2798,12165.22
2020-12,0,11,47.83
2020-12,0,9,39.13
2020-12,0,21,91.3
2020-12,0,18,78.26
2020-12,0,127,552.17
2020-12,0,15,65.22
2020-12,0,10,43.48
2020-12,0,70,100.0
2020-12,0,15,21.43
2020-12,0,10,14.29
2020-12,0,14,20.0
2020-12,0,19,27.14
2020-12,0,15,21.43
2020-12,0,23,32.86
2020-12,0,2600,3714.29
2020-12,0,6,8.57
2020-12,0,2288,100.0
2020-12,0,21,0.92
2020-12,0,25,1.09
2020-12,0,18,0.79
2020-12,0,69,3.02
2020-12,0,10,0.44
2020-12,0,20,0.87
2020-12,0,6,0.26
2020-12,0,9,100.0
2020-12,0,17,188.89
2020-12,0,6,66.67
2020-12,0,54,600.0
2020-12,0,11,122.22
2020-12,0,16,177.78
2020-12,0,2242,24911.11
2020-12,0,66,100.0
2020-12,0,13,19.7
2020-12,0,2254,3415.15
2020-12,0,28,42.42
2020-12,0,18,27.27
2020-12,0,4,6.06
2020-12,0,8,100.0
2020-12,0,2223,27787.5
2020-12,0,22,275.0
2020-12,0,69,862.5
2020-12,0,21,262.5
2020-12,0,44,100.0
2020-12,0,89,202.27
2020-12,0,2628,5972.73
2020-12,0,16,36.36
2020-12,0,30,100.0
2020-12,0,94,313.33
2020-12,0,2698,8993.33
2020-12,0,65,100.0
2020-12,0,2558,3935.38
2020-12,0,2143,100.0
2020-12,1,5,71.43
2020-12,1,9,128.57
2020-12,1,2,28.57
2020-12,1,6,85.71
2020-12,1,4,57.14
2020-12,1,4,57.14
2020-12,1,2,28.57
2020-12,1,4,57.14
2020-12,1,1,14.29
2020-12,1,4,57.14
2020-12,1,1,14.29
2020-12,1,5,71.43
2020-12,1,3,42.86
2020-12,1,2,28.57
2020-12,1,4,57.14
2020-12,1,1,14.29
2020-12,1,3,42.86
2020-12,1,3,42.86
2020-12,1,1,14.29
2020-12,1,3,42.86
2020-12,1,3,42.86
2020-12,1,1,14.29
2020-12,1,1,14.29
2020-12,1,1,14.29
2020-12,1,1,14.29
2020-12,1,2,28.57
2020-12,1,3,42.86
2020-12,1,1,14.29
2020-12,1,4,25.0
2020-12,1,2,12.5
2020-12,1,3,18.75
2020-12,1,4,25.0
2020-12,1,4,25.0
2020-12,1,3,18.75
2020-12,1,3,18.75
2020-12,1,2,12.5
2020-12,1,5,31.25
2020-12,1,3,18.75
2020-12,1,5,31.25
2020-12,1,4,25.0
2020-12,1,5,31.25
2020-12,1,2,12.5
2020-12,1,3,18.75
2020-12,1,1,6.25
2020-12,1,3,18.75
2020-12,1,1,6.25
2020-12,1,5,31.25
2020-12,1,3,18.75
2020-12,1,1,6.25
2020-12,1,1,6.25
2020-12,1,1,6.25
2020-12,1,1,6.25
2020-12,1,3,18.75
2020-12,1,3,18.75
2020-12,1,6,37.5
2020-12,1,1,6.25
2020-12,1,1,6.25
2020-12,1,3,21.43
2020-12,1,2,14.29
2020-12,1,5,35.71
2020-12,1,6,42.86
2020-12,1,8,57.14
2020-12,1,4,28.57
2020-12,1,4,28.57
2020-12,1,6,42.86
2020-12,1,4,28.57
2020-12,1,6,42.86
2020-12,1,4,28.57
2020-12,1,6,42.86
2020-12,1,2,14.29
2020-12,1,7,50.0
2020-12,1,6,42.86
2020-12,1,2,14.29
2020-12,1,4,28.57
2020-12,1,1,7.14
2020-12,1,3,21.43
2020-12,1,3,21.43
2020-12,1,4,28.57
2020-12,1,2,14.29
2020-12,1,6,42.86
2020-12,1,2,14.29
2020-12,1,2,14.29
2020-12,1,1,7.14
2020-12,1,1,7.14
2020-12,1,1,7.14
2020-12,1,2,14.29
2020-12,1,1,7.14
2020-12,1,6,100.0
2020-12,1,2,33.33
2020-12,1,5,83.33
2020-12,1,8,133.33
2020-12,1,4,66.67
2020-12,1,11,183.33
2020-12,1,11,183.33
2020-12,1,2,33.33
2020-12,1,10,166.67
2020-12,1,6,100.0
2020-12,1,3,50.0
2020-12,1,4,66.67
2020-12,1,3,50.0
2020-12,1,5,83.33
2020-12,1,5,83.33
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,5,83.33
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,1,5.88
2020-12,1,4,23.53
2020-12,1,2,11.76
2020-12,1,3,17.65
2020-12,1,3,17.65
2020-12,1,3,17.65
2020-12,1,2,11.76
2020-12,1,4,23.53
2020-12,1,1,5.88
2020-12,1,3,17.65
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,4,23.53
2020-12,1,3,17.65
2020-12,1,3,17.65
2020-12,1,3,17.65
2020-12,1,4,23.53
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,3,17.65
2020-12,1,1,5.88
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,2,11.76
2020-12,1,1,5.88
2020-12,1,1,5.88
2020-12,1,1,25.0
2020-12,1,3,75.0
2020-12,1,2,50.0
2020-12,1,6,150.0
2020-12,1,2,50.0
2020-12,1,1,25.0
2020-12,1,4,100.0
2020-12,1,3,75.0
2020-12,1,3,75.0
2020-12,1,1,25.0
2020-12,1,3,75.0
2020-12,1,3,75.0
2020-12,1,3,75.0
2020-12,1,1,25.0
2020-12,1,2,50.0
2020-12,1,2,50.0
2020-12,1,1,25.0
2020-12,1,1,25.0
2020-12,1,2,50.0
2020-12,1,1,25.0
2020-12,1,1,25.0
2020-12,1,1,25.0
2020-12,1,4,26.67
2020-12,1,2,13.33
2020-12,1,11,73.33
2020-12,1,11,73.33
2020-12,1,14,93.33
2020-12,1,10,66.67
2020-12,1,9,60.0
2020-12,1,2,13.33
2020-12,1,2,13.33
2020-12,1,5,33.33
2020-12,1,6,40.0
2020-12,1,7,46.67
2020-12,1,3,20.0
2020-12,1,5,33.33
2020-12,1,5,33.33
2020-12,1,2,13.33
2020-12,1,2,13.33
2020-12,1,4,26.67
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,3,20.0
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,1,6.67
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,8,28.57
2020-12,1,4,14.29
2020-12,1,5,17.86
2020-12,1,9,32.14
2020-12,1,4,14.29
2020-12,1,16,57.14
2020-12,1,4,14.29
2020-12,1,10,35.71
2020-12,1,39,139.29
2020-12,1,4,14.29
2020-12,1,3,10.71
2020-12,1,10,35.71
2020-12,1,9,32.14
2020-12,1,8,28.57
2020-12,1,2,7.14
2020-12,1,3,10.71
2020-12,1,1,3.57
2020-12,1,3,10.71
2020-12,1,2,7.14
2020-12,1,1,3.57
2020-12,1,4,14.29
2020-12,1,3,10.71
2020-12,1,2,7.14
2020-12,1,8,28.57
2020-12,1,3,10.71
2020-12,1,4,14.29
2020-12,1,2,7.14
2020-12,1,1,3.57
2020-12,1,1,3.57
2020-12,1,5,13.51
2020-12,1,8,21.62
2020-12,1,4,10.81
2020-12,1,8,21.62
2020-12,1,9,24.32
2020-12,1,21,56.76
2020-12,1,3,8.11
2020-12,1,7,18.92
2020-12,1,4,10.81
2020-12,1,9,24.32
2020-12,1,4,10.81
2020-12,1,9,24.32
2020-12,1,4,10.81
2020-12,1,2,5.41
2020-12,1,4,10.81
2020-12,1,9,24.32
2020-12,1,8,21.62
2020-12,1,2,5.41
2020-12,1,1,2.7
2020-12,1,3,8.11
2020-12,1,4,10.81
2020-12,1,2,5.41
2020-12,1,6,16.22
2020-12,1,4,10.81
2020-12,1,8,21.62
2020-12,1,2,5.41
2020-12,1,5,13.51
2020-12,1,4,10.81
2020-12,1,2,5.41
2020-12,1,1,2.7
2020-12,1,11,220.0
2020-12,1,8,160.0
2020-12,1,6,120.0
2020-12,1,11,220.0
2020-12,1,1,20.0
2020-12,1,12,240.0
2020-12,1,2,40.0
2020-12,1,10,200.0
2020-12,1,12,240.0
2020-12,1,12,240.0
2020-12,1,9,180.0
2020-12,1,4,80.0
2020-12,1,5,100.0
2020-12,1,6,120.0
2020-12,1,4,80.0
2020-12,1,4,80.0
2020-12,1,11,220.0
2020-12,1,8,160.0
2020-12,1,5,100.0
2020-12,1,3,60.0
2020-12,1,3,60.0
2020-12,1,4,80.0
2020-12,1,3,60.0
2020-12,1,5,100.0
2020-12,1,2,40.0
2020-12,1,4,80.0
2020-12,1,2,40.0
2020-12,1,2,40.0
2020-12,1,2,40.0
2020-12,1,1,20.0
2020-12,1,1,20.0
2020-12,1,6,66.67
2020-12,1,8,88.89
2020-12,1,8,88.89
2020-12,1,6,66.67
2020-12,1,9,100.0
2020-12,1,7,77.78
2020-12,1,1,11.11
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,4,44.44
2020-12,1,8,88.89
2020-12,1,2,22.22
2020-12,1,9,100.0
2020-12,1,3,33.33
2020-12,1,2,22.22
2020-12,1,3,33.33
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,2,22.22
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,1,11.11
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,5,55.56
2020-12,1,3,33.33
2020-12,1,2,22.22
2020-12,1,1,11.11
2020-12,1,2,33.33
2020-12,1,8,133.33
2020-12,1,7,116.67
2020-12,1,4,66.67
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,7,116.67
2020-12,1,5,83.33
2020-12,1,4,66.67
2020-12,1,6,100.0
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,4,66.67
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,1,50.0
2020-12,1,3,150.0
2020-12,1,3,150.0
2020-12,1,2,100.0
2020-12,1,2,100.0
2020-12,1,1,50.0
2020-12,1,1,50.0
2020-12,1,2,100.0
2020-12,1,3,150.0
2020-12,1,1,50.0
2020-12,1,2,100.0
2020-12,1,3,150.0
2020-12,1,2,100.0
2020-12,1,2,100.0
2020-12,1,3,150.0
2020-12,1,4,200.0
2020-12,1,3,150.0
2020-12,1,3,150.0
2020-12,1,1,50.0
2020-12,1,2,100.0
2020-12,1,1,50.0
2020-12,1,1,50.0
2020-12,1,2,100.0
2020-12,1,1,50.0
2020-12,1,1,50.0
2020-12,1,4,66.67
2020-12,1,1,16.67
2020-12,1,11,183.33
2020-12,1,6,100.0
2020-12,1,8,133.33
2020-12,1,9,150.0
2020-12,1,13,216.67
2020-12,1,9,150.0
2020-12,1,3,50.0
2020-12,1,5,83.33
2020-12,1,10,166.67
2020-12,1,3,50.0
2020-12,1,7,116.67
2020-12,1,13,216.67
2020-12,1,2,33.33
2020-12,1,4,66.67
2020-12,1,5,83.33
2020-12,1,5,83.33
2020-12,1,1,16.67
2020-12,1,4,66.67
2020-12,1,2,33.33
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,6,120.0
2020-12,1,14,280.0
2020-12,1,7,140.0
2020-12,1,4,80.0
2020-12,1,8,160.0
2020-12,1,10,200.0
2020-12,1,8,160.0
2020-12,1,14,280.0
2020-12,1,10,200.0
2020-12,1,17,340.0
2020-12,1,12,240.0
2020-12,1,8,160.0
2020-12,1,3,60.0
2020-12,1,3,60.0
2020-12,1,13,260.0
2020-12,1,8,160.0
2020-12,1,5,100.0
2020-12,1,6,120.0
2020-12,1,8,160.0
2020-12,1,3,60.0
2020-12,1,6,120.0
2020-12,1,2,40.0
2020-12,1,2,40.0
2020-12,1,2,40.0
2020-12,1,7,140.0
2020-12,1,3,60.0
2020-12,1,2,40.0
2020-12,1,2,40.0
2020-12,1,5,100.0
2020-12,1,1,20.0
2020-12,1,2,40.0
2020-12,1,6,0.15
2020-12,1,14,0.35
2020-12,1,3,0.08
2020-12,1,10,0.25
2020-12,1,7,0.18
2020-12,1,12,0.3
2020-12,1,19,0.48
2020-12,1,18,0.46
2020-12,1,13,0.33
2020-12,1,8,0.2
2020-12,1,5,0.13
2020-12,1,2,0.05
2020-12,1,3,0.08
2020-12,1,6,0.15
2020-12,1,11,0.28
2020-12,1,8,0.2
2020-12,1,9,0.23
2020-12,1,12,0.3
2020-12,1,10,0.25
2020-12,1,2,0.05
2020-12,1,2,0.05
2020-12,1,6,0.15
2020-12,1,3,0.08
2020-12,1,5,0.13
2020-12,1,2,0.05
2020-12,1,5,0.13
2020-12,1,2,0.05
2020-12,1,1,0.03
2020-12,1,1,0.03
2020-12,1,3,0.08
2020-12,1,1,0.03
2020-12,1,6,46.15
2020-12,1,4,30.77
2020-12,1,13,100.0
2020-12,1,6,46.15
2020-12,1,4,30.77
2020-12,1,5,38.46
2020-12,1,9,69.23
2020-12,1,22,169.23
2020-12,1,3,23.08
2020-12,1,6,46.15
2020-12,1,9,69.23
2020-12,1,3,23.08
2020-12,1,5,38.46
2020-12,1,10,76.92
2020-12,1,9,69.23
2020-12,1,4,30.77
2020-12,1,3,23.08
2020-12,1,11,84.62
2020-12,1,4,30.77
2020-12,1,5,38.46
2020-12,1,4,30.77
2020-12,1,4,30.77
2020-12,1,2,15.38
2020-12,1,6,46.15
2020-12,1,6,46.15
2020-12,1,2,15.38
2020-12,1,2,15.38
2020-12,1,4,30.77
2020-12,1,1,7.69
2020-12,1,1,7.69
2020-12,1,1,7.69
2020-12,1,6,54.55
2020-12,1,4,36.36
2020-12,1,4,36.36
2020-12,1,4,36.36
2020-12,1,6,54.55
2020-12,1,4,36.36
2020-12,1,5,45.45
2020-12,1,9,81.82
2020-12,1,4,36.36
2020-12,1,8,72.73
2020-12,1,13,118.18
2020-12,1,4,36.36
2020-12,1,1,9.09
2020-12,1,7,63.64
2020-12,1,5,45.45
2020-12,1,7,63.64
2020-12,1,3,27.27
2020-12,1,14,127.27
2020-12,1,3,27.27
2020-12,1,3,27.27
2020-12,1,10,90.91
2020-12,1,3,27.27
2020-12,1,8,72.73
2020-12,1,9,81.82
2020-12,1,1,9.09
2020-12,1,4,36.36
2020-12,1,2,18.18
2020-12,1,3,27.27
2020-12,1,1,9.09
2020-12,1,4,26.67
2020-12,1,7,46.67
2020-12,1,4,26.67
2020-12,1,3,20.0
2020-12,1,3,20.0
2020-12,1,2,13.33
2020-12,1,5,33.33
2020-12,1,4,26.67
2020-12,1,2,13.33
2020-12,1,3,20.0
2020-12,1,4,26.67
2020-12,1,3,20.0
2020-12,1,6,40.0
2020-12,1,2,13.33
2020-12,1,4,26.67
2020-12,1,5,33.33
2020-12,1,5,33.33
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,4,26.67
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,3,20.0
2020-12,1,1,6.67
2020-12,1,2,13.33
2020-12,1,5,83.33
2020-12,1,6,100.0
2020-12,1,2,33.33
2020-12,1,2,33.33
2020-12,1,6,100.0
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,4,66.67
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,7,116.67
2020-12,1,1,16.67
2020-12,1,5,83.33
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,2,33.33
2020-12,1,3,50.0
2020-12,1,2,33.33
2020-12,1,1,16.67
2020-12,1,1,16.67
2020-12,1,2,13.33
2020-12,1,9,60.0
2020-12,1,10,66.67
2020-12,1,9,60.0
2020-12,1,5,33.33
2020-12,1,8,53.33
2020-12,1,5,33.33
2020-12,1,5,33.33
2020-12,1,7,46.67
2020-12,1,3,20.0
2020-12,1,6,40.0
2020-12,1,3,20.0
2020-12,1,7,46.67
2020-12,1,4,26.67
2020-12,1,7,46.67
2020-12,1,4,26.67
2020-12,1,8,53.33
2020-12,1,5,33.33
2020-12,1,3,20.0
2020-12,1,10,66.67
2020-12,1,3,20.0
2020-12,1,6,40.0
2020-12,1,1,6.67
2020-12,1,6,40.0
2020-12,1,3,20.0
2020-12,1,3,20.0
2020-12,1,2,13.33
2020-12,1,1,6.67
2020-12,1,4,26.67
2020-12,1,1,6.67
2020-12,1,11,47.83
2020-12,1,2,8.7
2020-12,1,7,30.43
2020-12,1,5,21.74
2020-12,1,5,21.74
2020-12,1,9,39.13
2020-12,1,8,34.78
2020-12,1,7,30.43
2020-12,1,18,78.26
2020-12,1,4,17.39
2020-12,1,7,30.43
2020-12,1,3,13.04
2020-12,1,3,13.04
2020-12,1,4,17.39
2020-12,1,3,13.04
2020-12,1,9,39.13
2020-12,1,5,21.74
2020-12,1,2,8.7
2020-12,1,4,17.39
2020-12,1,9,39.13
2020-12,1,3,13.04
2020-12,1,3,13.04
2020-12,1,7,30.43
2020-12,1,4,17.39
2020-12,1,5,21.74
2020-12,1,2,8.7
2020-12,1,4,17.39
2020-12,1,5,21.74
2020-12,1,5,21.74
2020-12,1,1,4.35
2020-12,1,3,4.29
2020-12,1,4,5.71
2020-12,1,6,8.57
2020-12,1,11,15.71
2020-12,1,13,18.57
2020-12,1,7,10.0
2020-12,1,4,5.71
2020-12,1,7,10.0
2020-12,1,4,5.71
2020-12,1,10,14.29
2020-12,1,3,4.29
2020-12,1,1,1.43
2020-12,1,6,8.57
2020-12,1,19,27.14
